,donor_code,donor_name,recipient_code,recipient_name,sector_code,sector_name,measure_code,measure_name,channel_code,channel_name,flow_code,flow_name,flow_type_code,flow_type_name,data_type_code,amount_type,md_dim_name,md_id,unit_measure_code,unit_measure_name,year,value,base_period,status_name,unit_multiplier,donor_agency_code,crs_id,project_id,region_code,income_group_code,channel_delivery_code,channel_delivery_name,category_code,category_name,finance_type_code,finance_type_name,bi_multi_code,short_description,project_title,long_description,sdg_focus,gender_equality,environment,governance,rmnch,drr,nutrition,disability,biodiversity,climate_mitigation,climate_adaptation,desertification,amount_tied,amount_untied,nature_of_submission
2968,5,Germany,229,Cameroon,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,23476834,USD,US dollar,2019,0.107964,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2019006889,201930239,South of Sahara,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,"IMPROVING URBAN LIVELIHOOD AND DEVELOPMENT IN POOR NEIGHBOURHOODS IN DOUALA, CAMEROON","Improving urban livelihood and development in poor neighbourhoods in Douala, Cameroon","Improving urban livelihood and development in poor neighbourhoods in Douala, Cameroon",,1,0,2,0,,,,0,0,0,0,0.0,0.3526,1
2969,5,Germany,229,Cameroon,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,23493045,USD,US dollar,2019,0.085395,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2019007146,201932839,South of Sahara,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,SAFEGUARDING AGAINST EVICTION AND LAND GRABBING AND PROMOTION OF ALTERNATIVE SOCIAL HOUSING POLICIES IN CAMEROON,Safeguarding against eviction and land grabbing and promotion of alternative social housing policies in Cameroon,Safeguarding against eviction and land grabbing and promotion of alternative social housing policies in Cameroon,,1,0,2,0,,,,0,0,0,0,0.0,0.3526,1
2970,5,Germany,347,Guatemala,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,23486812,USD,US dollar,2019,0.032694,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2019007013,201931484,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,SECURING SELF HELP BUILT RURAL HABITAT AND STRENGTHENING SOCIAL ORGANISATIONS IN THEIR CIVIC PARTICPATION IN WESTERN GUATEMALA,Securing self help built rural habitat and strengthening social organisations in their civic particpation in Western Guatemala,Securing self help built rural habitat and strengthening social organisations in their civic particpation in Western Guatemala,,0,0,2,0,,,,0,0,0,0,0.0,0.1131,1
2971,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,90000,Other,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,19932890,USD,US dollar,2014,0.002914,2022,Normal value,6,Federal Ministry of Education and Research,2014011277,01BEX03D14,South America,UMICs,90000,Other,10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,Collaborative project - Establishment of measures to train experts in the field of energy efficient building and renovation -Sub-project - Integration of innovative prefabricated construction in the training system - Knowledge Transfer,,0,1,2,0,,,,,,,,0.1083,0.0,1
2972,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,10000,Public sector,D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,19916184,USD,US dollar,2014,0.017792,2022,Normal value,6,Federal Ministry of Education and Research,2014011273,01BEX03B14,South America,UMICs,10000,Public Sector Institutions,10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,Collaborative project - Establishment of measures to train experts in the field of energy efficient building and renovation -Sub-project - Developing markets - Knowledge Transfer,,0,1,2,0,,,,,,,,0.134,0.0,1
2973,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,22148749,USD,US dollar,2017,0.156829,2022,Normal value,6,Federal Ministry of Education and Research,2017012191,01BEX03A14,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,"Collaborative project - Establishment of measures to qualify experts in the field of energy efficient building and renovation- Sub-project - Establishing a project office in Natal, Coordination - Knowledge Transfer",,0,1,2,0,,,,0,0,0,0,0.1461,0.0,8
2974,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,19916181,USD,US dollar,2014,0.039489,2022,Normal value,6,Federal Ministry of Education and Research,2014011270,01BEX03A14,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,"Collaborative project - Establishment of measures to qualify experts in the field of energy efficient building and renovation- Sub-project - Establishing a project office in Natal, Coordination - Knowledge Transfer",,0,1,2,0,,,,,,,,0.2992,0.0,1
2975,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,21142248,USD,US dollar,2016,0.152457,2022,Normal value,6,Federal Ministry of Education and Research,2016011771,01BEX03A14,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships,"Collaborative project - Establishment of measures to qualify experts in the field of energy efficient building and renovation - Sub-project - Establishing a project office in Natal, Coordination - Knowledge Transfer",,0,1,2,0,,,,0,0,0,0,0.0055,0.0,3
2976,5,Germany,431,Brazil,16030,Housing policy and administrative management,11,ODA Grants,50000,"Teaching institutions, research institutes or think-tanks",D02,Other technical assistance,D,Disbursements,D,Constant prices,Project/programme,20556162,USD,US dollar,2015,0.025522,2022,Normal value,6,Federal Ministry of Education and Research,2015011028,01DN15005,South America,UMICs,50000,"University, college or other teaching institution, research institute or think-tank",10,ODA,110,Standard grant,1,"FUNDING FOR SCIENTIST EXCHANGES, GRANTS","Funding for scientist exchanges, grants",Resource-efficient sandwich elements for housing in Brazil - ReSaStruct - Capacity building in the field of education and research - environmental research (resource efficiency),,0,2,1,0,,,,0,0,0,0,0.1525,0.0,1
2977,5,Germany,349,Haiti,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25142297,USD,US dollar,2021,0.026886,2022,Normal value,6,Federal Foreign Office,2021009135,6617155,Caribbean & Central America,LDCs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,"SIMPLE HOUSES FOR EARTHQUAKE VICTIMS IN THE BEAUMONT AREA, GRAND'ANSE, HAITI","Simple houses for earthquake victims in the Beaumont area, Grand'Anse, Haiti",Construction of 22 earthquake- and storm-proof simple houses for extremely poor families made homeless by the earthquake of 14 August 2021. Single mothers are particularly favoured.,11,1,0,0,0,,,,0,0,0,0,0.0,0.0287,8
2978,5,Germany,349,Haiti,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25142305,USD,US dollar,2021,0.026886,2022,Normal value,6,Federal Foreign Office,2021009143,6617163,Caribbean & Central America,LDCs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,"SIMPLE HOUSES FOR EARTHQUAKE VICTIMS IN THE PESTEL MUNICIPALITY, GRAND'ANSE, HAITI","Simple houses for earthquake victims in the Pestel municipality, Grand'Anse, Haiti",Construction of 22 earthquake- and storm-proof simple houses for extremely poor families made homeless by the earthquake of 14 August 2021. Single mothers are particularly favoured.,11,1,0,0,0,,,,0,0,0,0,0.0,0.0287,8
2979,5,Germany,428,Bolivia,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",D,Disbursements,D,Constant prices,Project/programme,29965973,USD,US dollar,2023,0.152021,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2023000957,202330306,South America,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,7,SOCIAL CLIMATE AGENDA AND ADAPTATION TO CLIMATE CHANGE WITH THE PARTICIPATION OF WOMEN AND YOUNG ADULTS IN URBAN AND RURAL AREAS OF BOLIVIA,Social climate agenda and adaptation to climate change with the participation of women and young adults in urban and rural areas of Bolivia,"Rising average temperatures are forecast for the project region, leading to a decline in glaciers, shortening of rainy seasons, increase in extreme weather events, threats to energy supply from hydropower plants and water and sanitation supply. Interdependencies and relationships between urban and rural areas are analysed and exemplary solutions are developed with a focus on water. Local knowledge is combined with scientific findings. Access to water and risk management will be improved for urban and rural populations.",16;13;11;10;1,1,2,2,0,1,,,0,0,2,0,0.0,0.2563,1
2980,5,Germany,229,Cameroon,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,27847344,USD,US dollar,2022,0.091072,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2022006654,202232338,South of Sahara,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,PROTECTION AGAINST EVICTIONS AND URBAN LAND GRABBING AS WELL AS DEVELOPMENT AND DISSEMINATION OF ALTERNATIVE CONCEPTS FOR SOCIAL HOUSING IN CAMEROON,Protection against evictions and urban land grabbing as well as development and dissemination of alternative concepts for social housing in Cameroon,Visible models that demonstrate the feasibility of alternative solutions in social housing support the realisation of the right to housing for communities threatened by displacement and land grabbing or for victims of evictions.,16;11;10;1,1,1,2,0,0,,,0,1,0,0,0.0,0.387,1
2981,5,Germany,428,Bolivia,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,27847168,USD,US dollar,2022,0.097539,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2022006486,202230480,South America,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,"PROMOTING COMMUNITY DEVELOPMENT AND THE RIGHT TO THE CITY IN DISADVANTAGED NEIGHBOURHOODS IN COCHABAMBA, BOLIVIA","Promoting community development and the right to the city in disadvantaged neighbourhoods in Cochabamba, Bolivia","Integral improvement of living conditions and strengthening of organizational capacity in socially, economically and politically disadvantaged suburban neighborhoods to realize the right to the city.",16;11;10;1,1,1,2,0,1,,,0,0,0,0,0.0,0.2629,1
2982,5,Germany,428,Bolivia,16030,Housing policy and administrative management,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,27847256,USD,US dollar,2022,0.078242,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2022006569,202231397,South America,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,"STRENGTHENING SUSTAINABLE URBANITY IN PERI-URBAN NEIGHBOURHOODS IN THE MUNICIPALITY OF SACABA, COCHABAMBA, BOLIVIA","Strengthening sustainable urbanity in peri-urban neighbourhoods in the municipality of Sacaba, Cochabamba, Bolivia","A strengthened sustainable urban development in Sacaba contributes to improving the quality of life of the population, with a focus on socio-spatial integration, equal realisation of the right to housing and living space as well as a healthy environment.",16;11;10;1,1,1,2,0,0,,,0,0,0,0,0.0,0.3576,1
2983,5,Germany,229,Cameroon,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,27847032,USD,US dollar,2022,0.168367,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2022006353,202229003,South of Sahara,LMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,"IMPROVING URBAN LIVELIHOOD AND DEVELOPMENT IN POOR NEIGHBOURHOODS IN DOUALA, CAMEROON","Improving urban livelihood and development in poor neighbourhoods in Douala, Cameroon",The project contributes to the protection of the right to adequate housing of the population threatened by resettlement or forced eviction as well as to the improvement of neighbourhoods in Douala.,16;11;10;1,1,0,2,0,0,,,0,0,0,0,0.0,0.4028,1
2984,5,Germany,347,Guatemala,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25141880,USD,US dollar,2021,0.049754,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2021005080,202131811,Caribbean & Central America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,STRENGTHENING SOCIAL ORGANISATIONS AND CIVIC PARTICIPATION TO SECURE RURAL HOUSING IN WESTERN AND CENTRAL GUATEMALA,Strengthening social organisations and civic participation to secure rural housing in western and central Guatemala,Strengthening social organisations and civic participation to secure rural housing in western and central Guatemala,11;10;1,0,1,1,0,,,,0,1,0,0,0.0,0.3477,1
2985,5,Germany,425,Argentina,16040,Low-cost housing,11,ODA Grants,20000,NGOs & civil society,C01,Project-type interventions,D,Disbursements,D,Constant prices,Project/programme,25141779,USD,US dollar,2021,0.067967,2022,Normal value,6,Federal Ministry for Economic Cooperation and Development,2021004972,202130649,South America,UMICs,20000,Donor country-based NGO,10,ODA,110,Standard grant,1,CONTRIBUTIONS TO PUBLIC SUPPORT POLICIES FOR SELF-MANAGED HOUSING COOPERATIVES AND ORGANISATIONAL STRENGTHENING IN ARGENTINA,Contributions to public support policies for self-managed housing cooperatives and organisational strengthening in Argentina,Contributions to public support policies for self-managed housing cooperatives and organisational strengthening in Argentina,16;11;10;1,1,0,2,0,,,,0,0,0,0,0.0,0.0792,1
